,nickname,name.compound,name.smiles
610,FIA-TR,"5'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-7'-phenyl-5',7'-dihydrospiro[fluorene-9,13'-indolo[3,2-b]acridine]",C1(N2C(C=CC=C3)=C3C4(C(C=CC=C5)=C5C6=C4C=CC=C6)C7=C2C=C8C(C(C=CC=C9)=C9N8C%10=CC=CC=C%10)=C7)=CC=C(C%11=NC(C%12=CC=CC=C%12)=NC(C%13=CC=CC=C%13)=N%11)C=C1
611,FIA-SO,"7'-phenyl-5'-(4-(phenylsulfonyl)phenyl)-5',7'-dihydrospiro[fluorene-9,13'-indolo[3,2-b]acridine]",O=S(C1=CC=C(N(C2=C3C=CC=C2)C4=CC(N(C5=CC=CC=C5)C6=C7C=CC=C6)=C7C=C4C83C9=C(C%10=C8C=CC=C%10)C=CC=C9)C=C1)(C%11=CC=CC=C%11)=O
612,None,"2,6-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-4-(4-(phenylethynyl)phenyl)pyridine-3,5-dicarbonitrile",CC(C)(C)C1=CC(C2=C3C=CC(C(C)(C)C)=C2)=C(C=C1)N3C4=NC(N5C(C=CC(C(C)(C)C)=C6)=C6C7=C5C=CC(C(C)(C)C)=C7)=C(C#N)C(C8=CC=C(C#CC9=CC=CC=C9)C=C8)=C4C#N
613,None,"2,6-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-4-(4-((4-fluorophenyl)ethynyl)phenyl)pyridine-3,5-dicarbonitrile",CC(C)(C)C1=CC(C2=C3C=CC(C(C)(C)C)=C2)=C(C=C1)N3C4=NC(N5C(C=CC(C(C)(C)C)=C6)=C6C7=C5C=CC(C(C)(C)C)=C7)=C(C#N)C(C8=CC=C(C#CC9=CC=C(F)C=C9)C=C8)=C4C#N
614,None,"4-(4-((4-(9H-carbazol-9-yl)phenyl)ethynyl)phenyl)-2,6-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)pyridine-3,5-dicarbonitrile",CC(C)(C)C1=CC(C2=C3C=CC(C(C)(C)C)=C2)=C(C=C1)N3C4=NC(N5C(C=CC(C(C)(C)C)=C6)=C6C7=C5C=CC(C(C)(C)C)=C7)=C(C#N)C(C8=CC=C(C#CC9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C8)=C4C#N
615,DTTrzDF-1,"2-(dibenzo[b,d]furan-3-yl)-4-phenyl-6-(3-(6-phenyldibenzo[b,d]thiophen-4-yl)phenyl)-1,3,5-triazine",C1(C2=CC=CC(C3=C(SC4=C5C=CC=C4C6=CC=CC=C6)C5=CC=C3)=C2)=NC(C7=CC=CC=C7)=NC(C8=CC=C(C(C=CC=C9)=C9O%10)C%10=C8)=N1
616,DTTrzDF-2,"2-(dibenzo[b,d]furan-1-yl)-4-phenyl-6-(3-(6-phenyldibenzo[b,d]thiophen-4-yl)phenyl)-1,3,5-triazine",C1(C2=CC=CC(C3=C(SC4=C5C=CC=C4C6=CC=CC=C6)C5=CC=C3)=C2)=NC(C7=CC=CC=C7)=NC(C8=C(C(C=CC=C9)=C9O%10)C%10=CC=C8)=N1
617,DTTrzDFph-3,"2-(3-(dibenzo[b,d]thiophen-4-yl)phenyl)-4-phenyl-6-(8-phenyldibenzo[b,d]furan-3-yl)-1,3,5-triazine",C1(C2=CC=CC(C3=C(SC4=C5C=CC=C4)C5=CC=C3)=C2)=NC(C6=CC=CC=C6)=NC(C7=CC=C(C(C=C(C8=CC=CC=C8)C=C9)=C9O%10)C%10=C7)=N1
618,None,"10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)benzyl)-9,9-dimethyl-9,10-dihydroacridine",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2CC(C=C4)=CC=C4C5=NC(C6=CC=CC=C6)=NC(C7=CC=CC=C7)=N5
619,None,"10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenethyl)-9,9-dimethyl-9,10-dihydroacridine",CC1(C)C2=C(C=CC=C2)N(CCC(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7
620,None,"10-(3-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)propyl)-9,9-dimethyl-9,10-dihydroacridine",CC1(C)C2=C(C=CC=C2)N(CCCC(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7
621,4CzTPN,"2,3,5,6-tetra(9H-carbazol-9-yl)terephthalonitrile",N#CC1=C(N2C(C=CC=C3)=C3C4=C2C=CC=C4)C(N5C(C=CC=C6)=C6C7=C5C=CC=C7)=C(C#N)C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=C1N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13
622,tBuCON-ST,"3,11-di-tert-butyl-7-(10-phenyl-10H-spiro[acridine-9,9'-fluoren]-3'-yl)quinolino[3,2,1-de]acridine-5,9-dione",O=C1C2=C(C=CC(C(C)(C)C)=C2)N3C4=C(C=C(C(C)(C)C)C=C4)C(C5=CC(C6=CC=C(C7(C(C=CC=C8)=C8N(C9=CC=CC=C9)C%10=C7C=CC=C%10)C%11=C%12C=CC=C%11)C%12=C6)=CC1=C53)=O
623,tBuCON,"3,11-di-tert-butylquinolino[3,2,1-de]acridine-5,9-dione",O=C1C2=C(C=CC(C(C)(C)C)=C2)N3C4=C(C=C(C(C)(C)C)C=C4)C(C5=CC=CC1=C53)=O
624,PCNDPA-CF3,"2'-(diphenylamino)-5'-(trifluoromethyl)-[1,1'-biphenyl]-4-carbonitrile",FC(F)(F)C1=CC(C2=CC=C(C#N)C=C2)=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C1
625,PCNDPA-H,"2'-(diphenylamino)-[1,1'-biphenyl]-4-carbonitrile",N#CC(C=C1)=CC=C1C2=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=CC=C2
626,PCNDPA-CH3,"2'-(diphenylamino)-5'-methyl-[1,1'-biphenyl]-4-carbonitrile",CC1=CC(C2=CC=C(C#N)C=C2)=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C1
627,YCIT3,"12-(4,6-diphenyl-1,3,5-triazin-2-yl)-5-phenyl-5,12-dihydroindolo[3,2-a]carbazole",C1(C2=CC=CC=C2)=NC(C3=CC=CC=C3)=NC(N4C(C(C(C=CC=C5)=C5N6C7=CC=CC=C7)=C6C=C8)=C8C9=C4C=CC=C9)=N1
628,YCIT4,"5-(4,6-diphenyl-1,3,5-triazin-2-yl)-7-phenyl-5,7-dihydroindolo[2,3-b]carbazole",C1(C2=CC=CC=C2)=NC(C3=CC=CC=C3)=NC(N4C(C=C(N(C5=CC=CC=C5)C6=C7C=CC=C6)C7=C8)=C8C9=C4C=CC=C9)=N1
629,YCIT5,"12-(4,6-di(pyridin-2-yl)-1,3,5-triazin-2-yl)-5-phenyl-5,12-dihydroindolo[3,2-a]carbazole",C1(C2=CC=CC=N2)=NC(C3=NC=CC=C3)=NC(N4C(C(C(C=CC=C5)=C5N6C7=CC=CC=C7)=C6C=C8)=C8C9=C4C=CC=C9)=N1
630,YCIT8,"5-(4,6-di(pyridin-2-yl)-1,3,5-triazin-2-yl)-7-phenyl-5,7-dihydroindolo[2,3-b]carbazole",C1(C2=CC=CC=N2)=NC(C3=NC=CC=C3)=NC(N4C(C=C(N(C5=CC=CC=C5)C6=C7C=CC=C6)C7=C8)=C8C9=C4C=CC=C9)=N1
631,NO-BN,None,CC(C)(C)C(C=C1)=CC2=C1N3C4=C(C=C(C(C)(C)C)C=C42)B(C5=C6C=C(C7=CC(OC8=C9C=CC=C8)=C(N9C(C=CC=C%10)=C%10O%11)C%11=C7)C=C35)C%12=CC(C(C)(C)C)=CC%13=C%12N6C%14=C%13C=C(C(C)(C)C)C=C%14
632,BO-BN,None,CC(C)(C)C(C=C1)=CC2=C1N3C4=C(C=C(C(C)(C)C)C=C42)B(C5=C6C=C(C7=CC(OC8=C9C=CC=C8)=C(B9C(C=CC=C%10)=C%10O%11)C%11=C7)C=C35)C%12=CC(C(C)(C)C)=CC%13=C%12N6C%14=C%13C=C(C(C)(C)C)C=C%14
633,6-PTZ-FQ,"6-(10H-phenothiazin-10-yl)-2-phenylfuro[2,3-b]quinoxaline",C1(C=C(N2C(C=CC=C3)=C3SC4=C2C=CC=C4)C=C5)=C5N=C(OC(C6=CC=CC=C6)=C7)C7=N1
634,7-PTZ-FQ,"7-(10H-phenothiazin-10-yl)-2-phenylfuro[2,3-b]quinoxaline",C1(C=CC(N2C(C=CC=C3)=C3SC4=C2C=CC=C4)=C5)=C5N=C(OC(C6=CC=CC=C6)=C7)C7=N1
635,2CzTXT,"3-(1,8-bis(4-(9H-carbazol-9-yl)phenyl)-3,6-di-tert-butyl-9H-carbazol-9-yl)-9H-thioxanthen-9-one",CC(C)(C)C(C=C1C2=CC=C(N3C(C=CC=C4)=C4C5=C3C=CC=C5)C=C2)=CC6=C1N(C7=CC(SC(C=CC=C8)=C8C9=O)=C9C=C7)C%10=C6C=C(C(C)(C)C)C=C%10C%11=CC=C(N%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)C=C%11
636,2PCzTXT,"3-(3',6'-di-tert-butyl-9,9''-diphenyl-9H,9'H,9''H-[3,1':8',3''-tercarbazol]-9'-yl)-9H-thioxanthen-9-one",CC(C)(C)C(C=C1C2=CC(C(C=CC=C3)=C3N4C5=CC=CC=C5)=C4C=C2)=CC6=C1N(C7=CC(SC(C=CC=C8)=C8C9=O)=C9C=C7)C%10=C6C=C(C(C)(C)C)C=C%10C%11=CC=C(N(C%12=CC=CC=C%12)C%13=C%14C=CC=C%13)C%14=C%11
637,tDPA-DtCzB,None,CC(C)(C)C(C=C1)=CC2=C1N3C4=C(C=C(C(C)(C)C)C=C42)B(C5=C6C=C(N(C7=CC=C(C(C)(C)C)C=C7)C8=CC=C(C(C)(C)C)C=C8)C=C35)C9=CC(C(C)(C)C)=CC%10=C9N6C%11=C%10C=C(C(C)(C)C)C=C%11
638,tDMAC-DtCzB,None,CC(C)(C)C(C=C1)=CC2=C1N3C4=C(C=C(C(C)(C)C)C=C42)B(C5=C6C=C(N7C(C=CC(C(C)(C)C)=C8)=C8C(C)(C)C9=C7C=CC(C(C)(C)C)=C9)C=C35)C%10=CC(C(C)(C)C)=CC%11=C%10N6C%12=C%11C=C(C(C)(C)C)C=C%12
639,?-CzTRZ,"9-(4''-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1':2',1''-terphenyl]-4-yl)-9H-carbazole",C12=CC=CC=C1C(C=CC=C3)=C3N2C4=CC=C(C5=CC=CC=C5C6=CC=C(C7=NC(C8=CC=CC=C8)=NC(C9=CC=CC=C9)=N7)C=C6)C=C4
640,?-InCzTRZ,"5-(4''-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1':2',1''-terphenyl]-4-yl)-7,7-dimethyl-5,7-dihydroindeno[2,1-b]carbazole",CC1(C)C2=C(C=CC=C2)C(C1=C3)=CC4=C3N(C5=CC=C(C6=CC=CC=C6C7=CC=C(C8=NC(C9=CC=CC=C9)=NC(C%10=CC=CC=C%10)=N8)C=C7)C=C5)C%11=CC=CC=C%114
641,SFBN3,"N-(9,9'-spirobi[fluoren]-2-yl)-2,17-di-tert-butyl-N,8-dimesityl-8H-4b,8-diaza-15b-boraspiro[benzo[a]indeno[2',1':6,7]naphtho[1,2,3-hi]aceanthrylene-10,9'-fluoren]-1,3,4a(18b),4b1(15c),4c,5,7,8a(15a),9,10a(14a),11,13,14b,16,18-pentadecaen-6-amine",CC(C)(C)C(C=C1)=CC2=C1N(C3=C4B5C6=C(C=C(C7(C(C=CC=C8)=C8C9=C7C=CC=C9)C%10=C%11C=CC=C%10)C%11=C6)N(C%12=C(C)C=C(C)C=C%12C)C4=CC(N(C%13=C(C)C=C(C)C=C%13C)C%14=CC=C(C(C=CC=C%15)=C%15C%16%17C(C=CC=C%18)=C%18C%19=C%17C=CC=C%19)C%16=C%14)=C3)C%20=C5C=C(C(C)(C)C)C=C%202
642,SFB2N3,"2',5'-di-tert-butyl-14',16'-dimesityl-14',16'-dihydro-3a2',14',16'-triaza-6b',23b'-diboradispiro[fluorene-9,12'-diindeno[2,1-b:1',2'-m]indeno[4',3',2',1':3,4,5]phenanthro[2,1,10,9-fghi]pentacene-18',9''-fluoren]-1',3',3a1'(23c'),3b',4',6',6b1'(14a'),6b2'(15a1'),6c'(13a'),7',7b'(11a'),8',10',12a',15',16a'(23a'),17',18a'(22a'),19',21',22b'-henicosaene",CC(C)(C)C(C=C1B2C(C=C(C(C=CC=C3)=C3C45C(C=CC=C6)=C6C7=C5C=CC=C7)C4=C8)=C8N(C9=C(C)C=C(C)C=C9C)C%10=C2C%11=C%12B%13C%14=C(C=C(C%15(C(C=CC=C%16)=C%16C%17=C%15C=CC=C%17)C%18=C%19C=CC=C%18)C%19=C%14)N(C%20=C(C)C=C(C)C=C%20C)C%12=C%10)=CC%21=C1N%11C%22=C%13C=C(C(C)(C)C)C=C%22%21
643,Cbz-PYR,"4,6-di(9H-carbazol-9-yl)pyrimidine",C12=CC=CC=C1N(C3=NC=NC(N4C(C=CC=C5)=C5C6=C4C=CC=C6)=C3)C7=C2C=CC=C7
644,tCbz-mPYRs,"9,9'-(5-methyl-2-(methylthio)pyrimidine-4,6-diyl)bis(3,6-di-tert-butyl-9H-carbazole)",CC1=C(N2C(C=CC(C(C)(C)C)=C3)=C3C4=C2C=CC(C(C)(C)C)=C4)N=C(SC)N=C1N5C6=C(C=C(C(C)(C)C)C=C6)C7=CC(C(C)(C)C)=CC=C75
645,DCZ-TTR,"2,3-di(9H-carbazol-9-yl)thianthrene 5,5,10,10-tetraoxide",O=S1(C2=C(S(C3=C1C=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C(N7C(C=CC=C8)=C8C9=C7C=CC=C9)=C3)(=O)=O)C=CC=C2)=O
646,DMAC-TRZ,"10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-9,9-dimethyl-9,10-dihydroacridine",CC1(C)C2=C(C=CC=C2)N(C3=CC=C(C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C=C3)C7=CC=CC=C71
647,CzAC-TRZ,"10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-9-phenyl-9-(9-phenyl-9H-carbazol-3-yl)-9,10-dihydroacridine",C12=CC=CC=C1C(C3=CC=CC=C3)(C4=CC=C(N(C5=CC=CC=C5)C6=C7C=CC=C6)C7=C4)C8=C(C=CC=C8)N2C9=CC=C(C%10=NC(C%11=CC=CC=C%11)=NC(C%12=CC=CC=C%12)=N%10)C=C9
648,DFAC-TRZ,"9-(dibenzo[b,d]furan-4-yl)-10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-9-phenyl-9,10-dihydroacridine",C12=CC=CC=C1C(C3=CC=CC=C3)(C4=CC=CC5=C4OC6=C5C=CC=C6)C7=C(C=CC=C7)N2C8=CC=C(C9=NC(C%10=CC=CC=C%10)=NC(C%11=CC=CC=C%11)=N9)C=C8
649,PyB-DMAC,"(4-(9,9-dimethylacridin-10(9H)-yl)phenyl)(pyridin-4-yl)methanone",O=C(C1=CC=C(N2C(C=CC=C3)=C3C(C)(C)C4=C2C=CC=C4)C=C1)C5=CC=NC=C5
650,PyB-DPAC,"(4-(9,9-diphenylacridin-10(9H)-yl)phenyl)(pyridin-4-yl)methanone",O=C(C1=CC=C(N2C(C=CC=C3)=C3C(C4=CC=CC=C4)(C5=CC=CC=C5)C6=C2C=CC=C6)C=C1)C7=CC=NC=C7
651,9CzFDBFSPO,"(8-(4-(9-(4-(9H-carbazol-9-yl)phenyl)-9H-fluoren-9-yl)phenyl)dibenzo[b,d]furan-4-yl)diphenylphosphine oxide",O=P(C1=CC=CC=C1)(C2=C(OC3=C4C=C(C5=CC=C(C6(C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C7)C(C=CC=C%11)=C%11C%12=C6C=CC=C%12)C=C5)C=C3)C4=CC=C2)C%13=CC=CC=C%13
652,9CzFDBFDPO,"(2-(4-(9-(4-(9H-carbazol-9-yl)phenyl)-9H-fluoren-9-yl)phenyl)dibenzo[b,d]furan-4,6-diyl)bis(diphenylphosphine oxide)",O=P(C1=CC=CC=C1)(C2=C(OC3=C4C=C(C5=CC=C(C6(C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C7)C(C=CC=C%11)=C%11C%12=C6C=CC=C%12)C=C5)C=C3P(C%13=CC=CC=C%13)(C%14=CC=CC=C%14)=O)C4=CC=C2)C%15=CC=CC=C%15
653,9PhCzFDBFSPO,"(8-(4-(9-(4'-(9H-carbazol-9-yl)-[1,1'-biphenyl]-4-yl)-9H-fluoren-9-yl)phenyl)dibenzo[b,d]furan-4-yl)diphenylphosphine oxide",O=P(C1=CC=CC=C1)(C2=C(OC3=C4C=C(C5=CC=C(C6(C7=CC=C(C8=CC=C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C=C8)C=C7)C(C=CC=C%12)=C%12C%13=C6C=CC=C%13)C=C5)C=C3)C4=CC=C2)C%14=CC=CC=C%14
654,9PhCzFDBFDPO,"(2-(4-(9-(4'-(9H-carbazol-9-yl)-[1,1'-biphenyl]-4-yl)-9H-fluoren-9-yl)phenyl)dibenzo[b,d]furan-4,6-diyl)bis(diphenylphosphine oxide)",O=P(C1=CC=CC=C1)(C2=C(OC3=C4C=C(C5=CC=C(C6(C7=CC=C(C8=CC=C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C=C8)C=C7)C(C=CC=C%12)=C%12C%13=C6C=CC=C%13)C=C5)C=C3P(C%14=CC=CC=C%14)(C%15=CC=CC=C%15)=O)C4=CC=C2)C%16=CC=CC=C%16
655,None,"10,10'-(sulfonylbis(4,1-phenylene))bis(2,7-di-tert-butyl-9,9-dimethyl-9,10-dihydroacridine)",CC(C)(C)C1=CC(C(C)(C)C2=C3C=CC(C(C)(C)C)=C2)=C(C=C1)N3C(C=C4)=CC=C4S(C(C=C5)=CC=C5N(C6=C(C=C(C(C)(C)C)C=C6)C7(C)C)C8=C7C=C(C(C)(C)C)C=C8)(=O)=O
656,None,"10,10'-(sulfonylbis(3,1-phenylene))bis(2,7-di-tert-butyl-9,9-dimethyl-9,10-dihydroacridine)",CC(C)(C)C1=CC2=C(C=C1)N(C3=CC(S(C4=CC=CC(N(C5=C(C=C(C(C)(C)C)C=C5)C6(C)C)C7=C6C=C(C(C)(C)C)C=C7)=C4)(=O)=O)=CC=C3)C8=C(C=C(C(C)(C)C)C=C8)C2(C)C
657,None,"2-(2-(tert-butyl)-7-isopropyl-9,9-dimethylacridin-10(9H)-yl)-8-(2,7-di-tert-butyl-9,9-dimethylacridin-10(9H)-yl)dibenzo[b,d]thiophene 5,5-dioxide",CC(C)(C)C1=CC(C(C)(C)C2=C3C=CC(C(C)(C)C)=C2)=C(C=C1)N3C(C=C4)=CC(C5=C6C=CC(N(C7=C(C=C(C(C)(C)C)C=C7)C8(C)C)C9=C8C=C(C(C)C)C=C9)=C5)=C4S6(=O)=O
658,PCzBPH-10,"(4-(3,6-bis(9,9'-dihexyl-9H,9'H-[3,3'-bicarbazol]-6-yl)-10,10-dimethyl-9,10-dihydroanthracen-9-yl)phenyl)(phenyl)methanone",O=C(C1=CC=CC=C1)C2=CC=C(C3C(C=CC(C4=CC(C(C=C(C5=CC=C(N(CCCCCC)C6=C7C=CC=C6)C7=C5)C=C8)=C8N9CCCCCC)=C9C=C4)=C%10)=C%10C(C)(C)C%11=C3C=CC(C%12=CC=C(N(CCCCCC)C%13=C%14C=C(C%15=CC(C(C=CC=C%16)=C%16N%17CCCCCC)=C%17C=C%15)C=C%13)C%14=C%12)=C%11)C=C2
659,PCzBPF-10,"(4-(3,6-bis(9,9'-dihexyl-9H,9'H-[3,3'-bicarbazol]-6-yl)-10,10-dimethyl-9,10-dihydroanthracen-9-yl)phenyl)(4-fluorophenyl)methanone",O=C(C1=CC=C(F)C=C1)C2=CC=C(C3C(C=CC(C4=CC(C(C=C(C5=CC=C(N(CCCCCC)C6=C7C=CC=C6)C7=C5)C=C8)=C8N9CCCCCC)=C9C=C4)=C%10)=C%10C(C)(C)C%11=C3C=CC(C%12=CC=C(N(CCCCCC)C%13=C%14C=C(C%15=CC(C(C=CC=C%16)=C%16N%17CCCCCC)=C%17C=C%15)C=C%13)C%14=C%12)=C%11)C=C2.C
660,PCzBPCl-10,"(4-(3,6-bis(9,9'-dihexyl-9H,9'H-[3,3'-bicarbazol]-6-yl)-10,10-dimethyl-9,10-dihydroanthracen-9-yl)phenyl)(4-chlorophenyl)methanone",O=C(C1=CC=C(Cl)C=C1)C2=CC=C(C3C(C=CC(C4=CC(C(C=C(C5=CC=C(N(CCCCCC)C6=C7C=CC=C6)C7=C5)C=C8)=C8N9CCCCCC)=C9C=C4)=C%10)=C%10C(C)(C)C%11=C3C=CC(C%12=CC=C(N(CCCCCC)C%13=C%14C=C(C%15=CC(C(C=CC=C%16)=C%16N%17CCCCCC)=C%17C=C%15)C=C%13)C%14=C%12)=C%11)C=C2
661,None,"2-phenyl-4-(4-(5-phenylindolo[3,2-a]carbazol-12(5H)-yl)phenyl)benzo[4,5]thieno[3,2-d]pyrimidine",C1(C2=CC=CC=C2)=NC3=C(SC4=C3C=CC=C4)C(C5=CC=C(N6C(C(C(C=CC=C7)=C7N8C9=CC=CC=C9)=C8C=C%10)=C%10C%11=C6C=CC=C%11)C=C5)=N1
662,None,"2-phenyl-4-(4-(5-phenylindolo[3,2-a]carbazol-12(5H)-yl)phenyl)benzo[4,5]thieno[3,2-d]pyrimidine",C1(C2=CC=CC=C2)=NC3=C(SC4=C3C=CC=C4)C(C5=CC=C(N6C(C(C(C=CC=C7)=C7N8C9=CC=CC=C9)=C8C=C%10)=C%10C%11=C6C=CC(N%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)=C%11)C=C5)=N1
663,None,"12-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-5-phenyl-5,12-dihydroindolo[3,2-a]carbazole",C1(C2=CC=CC=C2)=NC(C3=CC=CC=C3)=NC(C4=CC=C(N5C(C(C(C=CC=C6)=C6N7C8=CC=CC=C8)=C7C=C9)=C9C%10=C5C=CC=C%10)C=C4)=N1
664,None,"9-(9H-carbazol-9-yl)-12-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-5-phenyl-5,12-dihydroindolo[3,2-a]carbazole",C1(C2=CC=CC=C2)=NC(C3=CC=CC=C3)=NC(C4=CC=C(N5C(C(C(C=CC=C6)=C6N7C8=CC=CC=C8)=C7C=C9)=C9C%10=C5C=CC(N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13)=C%10)C=C4)=N1
665,TAZ-PTZ,"10-(4-(1-phenyl-5-(pyridin-2-yl)-1H-1,2,4-triazol-3-yl)phenyl)-10H-phenothiazine",C1(C2=NC(C3=CC=C(N4C(C=CC=C5)=C5SC6=C4C=CC=C6)C=C3)=NN2C7=CC=CC=C7)=NC=CC=C1
666,TAZ-PXZ,"10-(4-(1-phenyl-5-(pyridin-2-yl)-1H-1,2,4-triazol-3-yl)phenyl)-10H-phenoxazine",C1(C2=NC(C3=CC=C(N4C(C=CC=C5)=C5OC6=C4C=CC=C6)C=C3)=NN2C7=CC=CC=C7)=NC=CC=C1
667,TAZ-DMAC,"10-(4-(1-phenyl-5-(pyridin-2-yl)-1H-1,2,4-triazol-3-yl)phenyl)-10H-phenoxazine",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=NN(C6=CC=CC=C6)C(C7=NC=CC=C7)=N5
668,TAZ-2PTZ,"10,10'-((5-(pyridin-2-yl)-1H-1,2,4-triazole-1,3-diyl)bis(4,1-phenylene))bis(10H-phenothiazine)",C1(C2=CC=C(N3C(C=CC=C4)=C4SC5=C3C=CC=C5)C=C2)=NN(C6=CC=C(N7C(C=CC=C8)=C8SC9=C7C=CC=C9)C=C6)C(C%10=CC=CC=N%10)=N1
669,TAZ-2PXZ,"10,10'-((5-(pyridin-2-yl)-1H-1,2,4-triazole-1,3-diyl)bis(4,1-phenylene))bis(10H-phenoxazine)",C1(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C2)=NN(C6=CC=C(N7C(C=CC=C8)=C8OC9=C7C=CC=C9)C=C6)C(C%10=CC=CC=N%10)=N1
670,TAZ-2DMAC,"10,10'-((5-(pyridin-2-yl)-1H-1,2,4-triazole-1,3-diyl)bis(4,1-phenylene))bis(9,9-dimethyl-9,10-dihydroacridine)",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2C(C=C4)=CC=C4N5C(C6=CC=CC=N6)=NC(C7=CC=C(N8C(C=CC=C9)=C9C(C)(C)C%10=C8C=CC=C%10)C=C7)=N5
671,AcCN,"3,5-bis(4-(9,9-dimethylacridin-10(9H)-yl)phenyl)isonicotinonitrile",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=C(C#N)C(C(C=C6)=CC=C6N7C8=C(C=CC=C8)C(C)(C)C9=C7C=CC=C9)=CN=C5
672,PxCN,"3,5-bis(4-(10H-phenoxazin-10-yl)phenyl)isonicotinonitrile",N#CC1=C(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C2)C=NC=C1C(C=C6)=CC=C6N7C8=C(C=CC=C8)OC9=C7C=CC=C9
673,Cz-ND,"2,7-di(9H-carbazol-9-yl)-1,8-naphthyridine",C1(C(C=CC=C2)=C2N3C4=NC(N=C(N5C(C=CC=C6)=C6C7=C5C=CC=C7)C=C8)=C8C=C4)=C3C=CC=C1
674,tBuCz-ND,"2,7-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-1,8-naphthyridine",CC(C(C=C1)=CC2=C1N(C3=C2C=C(C(C)(C)C)C=C3)C(C=C4)=NC5=C4C=CC(N6C7=C(C=C(C(C)(C)C)C=C7)C8=C6C=CC(C(C)(C)C)=C8)=N5)(C)C
675,None,4-(10H-phenothiazin-10-yl)-2-(trifluoromethyl)benzonitrile,N#CC(C=C1)=C(C(F)(F)F)C=C1N2C3=CC=CC=C3SC4=C2C=CC=C4
676,None,4-(10H-phenothiazin-10-yl)benzonitrile,N#CC(C=C1)=CC=C1N2C3=CC=CC=C3SC4=C2C=CC=C4
677,None,4-(10H-phenothiazin-10-yl)benzonitrile,N#CC(C=C1)=C(C(F)(F)F)C=C1N2C3=CC=CC=C3OC4=C2C=CC=C4
678,None,4-(10H-phenoxazin-10-yl)benzonitrile,N#CC(C=C1)=CC=C1N2C3=CC=CC=C3OC4=C2C=CC=C4
679,TCTA,tris(4-(9H-carbazol-9-yl)phenyl)amine,C1(N(C2=CC=C(N(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C7)C=C2)C%11=C%12C=CC=C%11)=C%12C=CC=C1
680,TCNSFX,"spiro[fluorene-9,9'-xanthene]-2,3',6',7-tetracarbonitrile",N#CC1=CC2=C(C=C1)C3=C(C=C(C#N)C=C3)C42C5=CC=C(C#N)C=C5OC6=C4C=CC(C#N)=C6
